Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
101,11,1.2682,0,1.1179,0.090804,0.75003,1.1349,0.13464,0.087441,0.80292,0.080012,0.36326,0.10343,0.829,2.479,0.24997,3.0005,3.1663,0.11864,5.3819,0.048088,0.047857,0.064847,1.369,9.7384,0.14988,0.74156,740.07,13.611,12.979,0.11899,0.0084685,0.59541,67.304,0.52465,0.98871,6.3308,113.7,0.10953,0.033878,0.042373,-0.44509,0.11654,4.5401,-0.40391,2.145,0.77919,0.34981,0.12107,3.0611,2037.3,2.9666,0.85012,13.737,0.12856,0.1701,2527.2,-0.25306,0.17926,0.060649,0.0,0.0,0.1524,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,19,0.84296,37,47
227,7,0.46304,0,0.52598,0.075348,0.65805,0.27126,0.11672,-0.13798,0.079341,0.27777,0.22035,0.07179,0.1531,2.2027,0.34195,1.9244,398.34,0.43027,1.1545,0.013423,0.19534,0.046115,1.7718,0.3621,0.49448,0.29108,300.54,14.512,-1.966,0.081612,0.36697,0.023095,35.76,0.085138,0.44234,2.2837,0.90376,0.49214,1.0732,0.049485,0.52576,0.74914,0.79328,0.41583,0.45646,0.10058,-0.40351,0.1145,2.0119,1363.9,0.85124,0.50552,13.207,0.68611,0.13413,1086.1,0.17213,0.11878,0.0035656,0.0,0.0,0.082263,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,15,0.28635,6,20
49,2,0.27456,0,0.92265,0.17406,0.73022,0.68647,0.20963,-0.051707,0.56957,0.25356,0.6452,0.048658,0.61673,4.394,0.26978,2.7067,2.1448,0.30537,2.0698,0.023207,0.069498,0.034718,1.1131,2.8143,0.36958,0.66844,865.89,11.402,-13.276,0.22951,0.06178,0.38072,8.4962,0.5546,0.91539,3.2832,167.85,0.28223,0.229,0.033806,0.16551,0.24393,2.5446,0.14317,1.106,0.71358,-0.19166,0.23837,2.7335,1342.1,2.4777,0.63042,11.026,0.3303,0.25371,254.0,0.066804,0.20908,0.34653,0.013759,0.020043,0.19156,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,29,0.24206,11,38
66,13,0.36573,0,1.4811,0.052449,0.48384,1.0103,0.086292,0.18108,1.2872,0.051916,0.10161,0.12302,0.55745,5.1868,0.51616,0.93737,834000.0,0.085414,12.02,0.0017136,0.016468,0.0045529,1.8123,2.2957,0.134,0.37637,144.37,13.624,5.5791,0.024224,0.10746,0.48447,6.203,0.47954,0.77789,13.88,0.0,0.094087,0.2082,0.0016962,0.10709,0.44007,1.9573,-0.24657,1.1729,0.11918,0.35082,0.1084,0.94024,1420.8,0.72917,0.866,13.634,0.12129,0.13538,1265.9,-0.14062,0.072785,-0.052787,-0.0017608,-0.0017429,0.26648,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,26,0.33861,14,41
97,4,1.4462,0,1.3218,0.11644,0.58424,0.62851,0.15001,0.14911,0.65993,0.18526,0.28006,0.20933,0.61253,5.2195,0.41576,1.4052,2.2421,0.23867,1.4772,0.0094745,0.045728,0.020445,1.0261,1.7315,0.28608,0.46342,661.92,12.558,4.2151,0.11284,0.12082,0.30582,9.9151,0.48659,0.7932,2.0692,160.56,0.19009,0.2906,0.015075,-0.2481,0.36299,1.5117,-0.47159,1.1454,0.32078,0.35864,0.1993,1.4052,2363.5,1.1146,0.71392,12.093,0.28333,0.1798,507.51,-0.30855,0.30374,0.022041,-0.0019702,-0.0031347,0.041585,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,18,1.19,9,24
167,3,0.053097,0,0.85198,0.026311,0.73603,0.66242,0.082847,-0.10449,0.27215,0.03972,0.099676,0.014519,0.60143,1.4269,0.26397,2.7884,4.8365,0.12507,2.8107,0.038069,0.087651,0.053928,1.1014,3.0549,0.1717,0.70591,107.03,15.401,-6.3398,0.27819,0.030118,0.19211,8.0503,0.29001,0.95908,3.3934,74.434,0.043748,0.1141,0.057469,-0.097177,0.21684,2.5095,-0.42739,1.2174,0.12134,-0.39583,0.035747,2.7884,1073.8,2.6743,0.8283,14.989,0.14914,0.11374,935.95,-0.27177,0.19521,0.18457,-0.0098744,-0.014906,0.0020202,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,9,0.059063,6,32
257,11,3.6194,0,1.3564,0.097994,0.66434,1.383,0.14211,0.21306,0.64182,0.070854,0.29195,0.13883,0.81083,9.1246,0.33566,1.9792,4.6045,0.10275,3.1556,0.06732,0.011261,0.11262,1.7057,10.41,0.18907,0.59777,632.96,14.072,6.4914,0.21198,0.066575,0.38366,18.94,0.2774,0.89979,3.8913,78.184,0.12086,0.19834,0.048676,0.3313,0.13286,4.1204,0.65213,2.5264,0.73758,0.63475,0.1475,2.0183,2168.1,1.7809,0.81093,14.396,0.12032,0.26149,1524.4,0.24589,0.35542,-0.029906,-0.0063971,-0.0046254,0.23132,-5.0199,-7.8791,-19.436,-18.384,37.935,27.567,12.225,22936.0,6.5215,28.25,0.44293,0.5,26.5,93.625,122.88,124.3,19.281,14.5,-13.75,21,0.89669,4,26
132,3,-0.47413,0,1.5086,0.042127,0.58396,0.56431,0.039689,0.25275,0.50299,0.074652,0.10126,0.0010886,0.74972,1.2737,0.41604,1.4036,3.0715,0.070331,1.2957,0.013445,0.055217,0.027053,0.7527,2.9654,0.14186,0.49698,103.77,14.101,2.2327,0.082063,0.086989,0.24997,7.097,0.44297,0.85104,1.5099,117.21,0.05619,0.20909,0.023825,-0.11258,0.1903,1.3564,0.60184,2.1862,0.22137,0.60751,0.072139,1.4036,1024.8,1.1945,0.85814,13.529,0.10458,0.080052,290.26,0.23131,0.37374,-0.070764,-0.015729,-0.027873,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,12,0.0026815,10,38
111,3,0.26808,0,1.2966,0.058109,0.50216,0.55093,0.083843,0.13277,0.63317,0.10547,0.11672,0.097795,0.58044,3.5338,0.49784,1.0087,2.1186,0.15218,1.4233,0.0075826,0.043065,0.016938,0.94916,1.3718,0.25813,0.44767,222.24,12.161,4.1494,-0.0095406,0.05449,0.28345,6.0658,0.51449,0.89149,1.9185,169.92,0.10011,0.10945,0.013763,-0.14675,0.4016,1.1066,-0.53409,1.2396,0.14469,0.2667,0.11572,1.024,1904.0,0.89921,0.74187,11.565,0.26123,0.14221,244.44,-0.36434,0.28716,-0.10072,0.0,0.0,0.18505,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,20,0.37402,5,14
266,6,1.6169,0,3.0347,0.37584,0.2542,0.82388,0.43219,0.30882,1.6506,0.45618,0.50394,0.4496,0.4606,34.804,0.7458,0.34084,7.2677,0.52458,1.9414,0.095732,0.015072,0.63075,1.7887,1.7379,0.58568,0.15178,1528.8,16.975,2.6678,0.14234,0.10242,0.25053,45.554,0.30408,0.59708,4.6858,49.534,0.81598,0.13733,0.1162,0.17368,0.47408,1.1047,0.28751,1.5732,0.79279,0.41408,1.4785,0.3449,3033.7,0.20351,0.41432,16.781,0.58,0.48253,3853.6,0.12569,0.17583,-0.013664,0.011717,0.014222,0.12179,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,18,1.8288,2,36
188,6,-0.46664,0,1.4893,0.18505,0.57607,0.87069,0.22546,0.27608,0.79752,0.21253,0.4365,0.13841,0.8403,6.6445,0.42394,1.3588,2.3837,0.25895,1.6448,0.024914,0.038972,0.044156,1.0362,12.969,0.3854,0.56422,706.97,11.745,3.1538,0.53391,0.011842,0.44998,37.439,0.51681,0.97944,2.6762,151.02,0.22022,0.027934,0.028614,1.0727,0.067135,2.0538,0.73664,6.3147,2.7564,0.65121,0.32123,1.3602,1619.6,1.3309,0.6146,11.606,0.26778,0.33556,980.1,0.26918,0.32534,0.50311,-0.038041,-0.043691,0.14467,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,22,0.52879,5,39
40,8,4.3992,0,0.76568,0.037432,0.86246,0.55509,0.052449,-0.19842,0.51629,0.067434,0.27215,0.03828,0.64837,3.3931,0.13754,6.2706,1.4985,0.094486,2.3733,0.043131,0.027847,0.050934,0.85614,1.9262,0.17536,0.84679,3054.6,12.919,-2.7976,0.4681,0.015671,0.43719,2.2508,0.7876,0.98183,2.878,240.24,0.057733,0.11394,0.077699,0.32274,0.28817,4.0359,0.36415,0.47728,0.12989,-1.4426,0.043402,6.2706,11224.0,6.1566,0.82464,12.33,0.14683,0.097344,1006.6,0.15403,0.19288,0.25482,0.0,0.0,0.18274,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,29,3.1238,12,55
315,4,0.11105,0,1.0963,0.032688,0.76955,0.47257,0.088322,0.06315,0.57318,0.06917,0.14184,0.018512,0.71871,1.7143,0.23045,3.3394,1.3107,0.1869,1.2359,0.015206,0.10902,0.023196,0.65752,1.7803,0.20954,0.65556,187.73,12.75,7.4833,0.21357,0.11399,0.37575,7.3421,0.79513,0.85188,1.5635,274.66,0.045481,0.49464,0.032178,0.16273,0.26544,2.0506,0.32596,0.86818,0.12315,0.27403,0.042476,3.3394,1323.5,2.8447,0.79046,12.001,0.22363,0.099021,410.19,0.14014,0.30226,0.09196,-0.0057256,-0.012116,0.2048,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3.0,33.5,71.323,38.868,37.601,17.125,15.75,4.15,14,0.10632,6,22
111,2,0.37402,0,1.1798,0.12353,0.52303,0.63953,0.18907,0.081323,0.53702,0.19316,0.25899,0.080743,0.53374,8.7226,0.47697,1.0966,3.0688,0.29564,1.4331,0.022676,0.033894,0.050122,1.1982,1.4459,0.37978,0.45241,477.0,12.171,7.864,0.092848,0.070617,0.24295,6.5728,0.3799,0.86498,2.3106,117.31,0.23145,0.14805,0.035457,0.1519,0.44232,1.3408,-0.1964,1.0784,0.27928,0.1705,0.23618,1.123,1841.8,0.94851,0.62022,11.724,0.38514,0.24288,264.96,-0.10889,0.27678,-0.054482,-0.0049412,-0.0077264,0.20645,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,20,0.31178,4,13
146,7,7.0749,0,1.0569,0.11369,0.72852,1.4039,0.19212,0.038017,0.35312,0.080983,0.41879,0.11588,0.70667,5.1162,0.27148,2.6835,6.4424,0.13684,2.3544,0.01064,0.026747,0.015913,1.9867,5.5366,0.28913,0.66866,1754.7,14.837,36.928,0.2752,0.059866,0.23611,52.563,0.16818,0.91783,3.3121,55.88,0.16088,0.22052,0.0075789,0.36924,0.25357,5.1714,-0.36943,1.0706,0.44837,0.14004,0.15606,2.7099,4189.9,2.463,0.71087,15.177,0.15058,0.40592,3979.8,-0.22657,0.42388,0.11944,-0.00016558,-0.00011794,0.27705,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,17,1.7885,33,43
116,4,5.1339,0,0.97347,0.53738,0.77484,0.80308,0.6039,-0.020238,0.65365,0.66915,2.3867,0.11121,0.74262,43.429,0.22516,3.4414,21.056,0.75198,1.5558,0.1899,0.017315,0.24894,1.0814,5.01,0.54874,0.76285,5187.5,13.755,-39.682,0.54601,0.01199,0.49864,28.694,0.62091,0.98453,3.4476,17.097,0.72363,0.053252,0.23647,0.65648,0.1603,3.5668,2.021,1.4046,3.3524,-0.089884,0.69353,3.6904,2173.5,3.3881,0.45126,13.536,0.76528,0.44068,840.78,0.50262,0.23294,0.453,-0.0021249,-0.002646,0.092242,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,18,1.0735,12,42
221,13,0.85597,0,1.2158,0.23298,0.44592,0.84752,0.24952,0.072343,0.31995,0.2749,0.42048,0.3124,0.40765,6.6002,0.55408,0.80478,530.34,0.29441,2.0162,0.018993,0.044606,0.056643,2.079,1.605,0.34175,0.33531,1060.4,14.127,11.715,-0.01952,0.11061,0.10728,31.072,0.12658,0.75195,3.063,0.67881,0.57152,0.19962,0.02241,-0.044716,0.52806,1.5296,-0.27531,1.0493,0.4412,0.13056,0.52248,0.82927,2521.8,0.60516,0.65825,13.962,0.40184,0.28964,2300.6,-0.15963,0.27669,-0.11103,-0.0046806,-0.0055228,0.1031,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,15,1.4218,20,41
124,5,0.53192,0,1.1839,0.11439,0.44664,0.23703,0.072372,0.072562,0.90537,0.48261,0.20673,0.12369,0.46707,2.2399,0.55336,0.80713,2.295,0.30532,2.7647,0.020238,0.13631,0.051298,0.50749,5.1224,0.17901,0.39451,364.14,16.137,3.2667,0.1815,0.052126,0.35718,1.9279,1.5069,0.88329,3.3676,156.86,0.24492,0.094199,0.085379,-0.11813,0.046274,0.42835,-0.27418,11.958,2.4721,0.13113,0.25613,0.81154,1761.5,0.71293,0.82099,14.697,0.31837,0.042433,1397.3,-0.15887,0.070387,0.28424,-0.0040425,-0.017055,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9,0.39372,14,55
399,10,0.56722,0,2.4088,0.18974,0.37935,0.62324,0.18908,0.52953,0.14605,0.30444,0.30572,0.18139,0.9054,136000.0,0.62065,0.61122,16.412,0.30338,0.53307,0.006911,0.0,0.018386,0.68836,20.491,0.31258,0.37587,456.21,13.489,1.177,0.17195,0.0034784,0.054897,9.4405,0.088083,0.99083,0.77545,21.935,0.20957,0.0056044,0.011089,3.9162,0.030415,1.0042,2.1208,20.406,6.2384,0.85319,0.50017,0.61159,1492.3,0.60561,0.68742,13.016,0.31229,0.19481,1735.7,0.51465,0.80371,0.0097574,0.0,0.0,0.001998,4.3943,6.2177,3.4807,-3.4791,48.51,22.651,12.9,12084.0,26.692,16.95,21.949,3.0,24.5,96.942,91.15,87.249,16.813,13.75,-3.2,30,0.43614,1,7
141,7,0.72046,0,1.0564,0.065903,0.87967,1.2728,0.12217,0.048596,0.97189,0.051778,0.54769,0.039246,0.91066,2.6029,0.12033,7.3106,176.36,0.09599,16.889,0.0022512,0.036879,0.0026115,1.3977,16.042,0.22566,0.86206,894.11,13.071,26.191,-0.073355,0.017612,0.83783,3.9546,0.65826,0.97998,21.81,2.0413,0.072368,0.14636,0.0017687,0.27504,0.079343,10.578,0.24316,1.5166,0.83061,0.40386,0.074917,7.3106,1632.5,7.1643,0.77434,13.312,0.10313,0.28722,1590.5,0.1084,0.058357,0.070219,-0.028352,-0.022275,0.073566,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,26,0.53246,13,13
80,4,1.6761,0,1.2478,0.24199,0.62473,0.96491,0.32137,0.14459,0.53725,0.25079,0.64484,0.0081388,0.72806,13.362,0.37527,1.6647,4.4065,0.33306,1.5208,0.025828,0.024925,0.044266,1.3253,3.713,0.37956,0.58347,1050.6,12.039,6.6733,0.052765,0.041255,0.31347,132.15,0.32487,0.93396,2.4511,81.698,0.33238,0.10993,0.026767,0.19382,0.25988,2.5712,-0.080954,1.444,0.93118,0.3853,0.38735,1.6647,1629.2,1.5548,0.62044,12.004,0.35409,0.36624,512.13,-0.042184,0.39366,0.77369,0.002144,0.002222,0.10157,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29,0.035333,11,39
250,6,-0.26542,0,0.98424,0.043674,0.82053,0.5674,0.10432,-0.012095,0.59394,0.076971,0.24335,0.04905,0.75551,1.5732,0.17947,4.5719,1.3955,0.18385,1.9306,0.036611,0.11686,0.047696,0.75102,3.4313,0.20054,0.7676,366.77,12.294,-46.911,0.66437,0.052925,0.45591,5.7847,0.8035,0.9355,2.4149,257.96,0.057807,0.29489,0.064524,0.15588,0.16536,3.1615,-0.039774,1.0853,0.26411,-0.067395,0.053226,4.5719,1507.2,4.277,0.79946,11.727,0.2068,0.11379,259.73,-0.020291,0.23496,-0.065701,-0.028441,-0.050125,0.16344,5.6716,7.2908,2.9236,4.5574,3.5311,36.507,11.1,9258.8,-35.605,13.525,19.21,3.5,30.5,61.42,46.583,44.418,15.5,13.5,-0.025,19,0.41192,12,39
127,11,0.054116,0,0.8029,-0.027231,0.89008,1.83,0.075377,-0.16679,0.34439,-0.014881,-0.24773,-0.02695,0.67944,0.67933,0.10992,8.0972,8.0314,0.04119,5.6887,0.044872,0.060634,0.053025,2.6933,7.3491,0.12284,0.84623,-218.85,14.171,-10.971,0.098909,0.043842,0.29144,12.371,0.15926,0.95074,6.4853,44.824,-0.040079,0.39884,0.024521,0.094393,0.249,16.647,-2.9462,0.44146,-0.10936,-1.5173,-0.030594,8.2808,883.42,7.6984,0.87716,14.775,0.057356,0.22478,2382.4,-1.0,0.28217,0.0040411,0.0,0.0,0.0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,26,-0.21659,37,54
131,12,0.15543,0,0.9278,0.052359,0.6231,0.5432,0.0040674,-0.04267,0.44944,0.09639,0.13892,0.071618,0.54831,0.05365,0.3769,1.6533,2.7577,0.0074879,1.7834,0.011367,0.13957,0.019234,0.99068,1.6663,0.14659,0.59098,185.6,14.388,-12.73,0.098627,0.032123,0.26561,5.0318,0.48897,0.94845,2.0898,130.54,0.095491,0.085231,0.020926,-0.16719,0.326,1.4412,0.5178,1.1561,0.16061,-0.11321,0.084029,1.9387,1336.0,1.568,0.85341,13.778,0.043833,0.079628,1929.4,0.20566,0.25993,0.1117,-0.0033029,-0.0060804,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,18,0.25387,20,51
277,8,-0.24522,0,0.79748,0.047015,0.87176,0.72239,0.085269,-0.16316,0.45951,0.065082,0.3666,0.026477,0.64248,1.6451,0.12824,6.7976,2.4091,0.11804,2.3968,0.01268,0.071753,0.01574,1.1244,2.7424,0.20187,0.80564,508.18,13.108,-4.4276,0.062108,0.066115,0.3702,4.848,0.51247,0.92416,3.003,149.43,0.073177,0.51554,0.017553,-0.17525,0.26341,5.6329,-0.60555,0.48686,0.17848,-1.2722,0.053931,6.7976,1386.2,6.2821,0.79813,12.783,0.13409,0.14583,297.71,-0.43425,0.24055,0.13557,-0.02429,-0.033624,0.24065,-0.034943,-1.4056,-1.7099,2.0608,18.193,19.911,11.15,9823.3,28.252,18.1,19.943,1.0,28.0,82.306,69.66,61.675,17.0,12.0,-6.1,14,0.28618,20,54
94,4,0.95305,0,0.5721,0.039668,0.73394,0.58498,0.097188,-0.27966,0.31932,0.067811,0.1491,0.0049952,0.37391,1.7879,0.26606,2.7586,3.1508,0.16614,2.958,0.0068305,0.092926,0.010451,1.5645,0.98813,0.23809,0.65357,158.77,11.568,-2.0917,0.38484,0.080367,0.2087,10.791,0.35676,0.8905,3.8823,114.26,0.10609,0.30207,0.011676,0.28706,0.59201,2.1987,1.1558,0.44941,0.067005,-1.0511,0.054048,2.7586,1064.9,2.4565,0.76191,11.032,0.19952,0.13928,195.06,0.36624,0.15068,0.41808,-0.0023462,-0.0040107,0.1972,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29,0.019992,7,50
410,9,0.27579,0,0.9333,0.027843,0.79729,0.0662,0.0048419,-0.053181,0.079738,0.42058,0.13735,0.027245,0.74411,0.10621,0.20271,3.9332,2.0922,0.07314,0.092937,0.0001016,0.68861,0.00012744,0.088966,48.086,0.10393,0.79729,174.47,14.447,-1.2448,0.18256,0.0,0.063574,0.40378,0.96033,1.0,0.10372,172.06,0.037417,0.0,0.0015348,-0.36692,0.0013767,0.32658,-0.47804,147.24,20.224,-0.26235,0.034921,3.9332,1270.2,3.9332,0.89607,11.732,0.076498,0.0068803,3456.9,-0.3141,0.63828,-0.53268,-0.0092996,-0.14048,0.024436,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,30,0.17072,7,15
271,6,1.1743,0,2.0146,0.18468,0.40798,0.6081,0.22329,0.19873,1.2955,0.3037,0.31195,0.1834,0.39462,36.776,0.59202,0.68912,4.6582,0.36719,2.6488,0.050255,0.0099844,0.25656,1.541,1.1308,0.42377,0.19588,546.75,11.889,3.0599,0.037563,0.21209,0.25376,51.9,0.4173,0.48013,4.5967,77.283,0.468,0.35825,0.082642,0.15368,0.53778,1.0272,0.28859,1.1009,0.34341,0.33568,0.45268,0.68912,1752.7,0.33087,0.57623,11.391,0.48918,0.2577,417.63,0.1261,0.13229,0.058323,-0.0089356,-0.014694,0.18263,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,25,0.54296,5,24
376,5,-0.074139,0,0.93989,-0.019207,0.73136,1.0266,0.032693,-0.037384,0.67319,-0.018709,-0.071496,-0.018349,0.58456,0.54147,0.26864,2.7225,4.7242,0.031847,6.6353,0.012778,0.058815,0.020545,1.7561,2.7508,0.046782,0.62195,-70.271,13.171,-27.46,-0.04313,0.10942,0.41869,45.88,0.40785,0.85039,6.9609,76.203,-0.032856,0.4073,0.012447,0.0020788,0.37319,3.8214,-1.2597,0.71983,-0.051465,-0.13916,-0.026261,2.7491,982.86,2.3152,0.95322,13.197,0.077745,0.048025,1213.8,-1.0,0.14748,-0.13065,-0.015724,-0.015317,0.0,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4.0,32.0,57.306,42.165,40.6,16.333,15.0,3.85,25,-0.067135,11,21
382,13,0.30285,0,0.99701,0.036619,0.61132,0.046826,0.014083,-0.0016394,0.55025,0.78203,0.094214,0.12549,0.54656,4.9333,0.38868,1.5728,0.35879,0.30075,0.10562,0.0021061,0.060963,0.0038419,0.085674,8.369,0.4492,0.5482,147.12,16.305,-28.562,0.069765,0.063122,0.30164,0.16302,6.4418,0.89674,0.19176,1003.4,0.067,0.1624,0.044978,-0.20571,0.0055951,0.12047,-0.52711,69.468,6.5449,-0.0042179,0.059902,1.573,1561.6,1.4104,0.5508,13.244,0.30811,0.021034,12827.0,-0.35788,0.24419,-0.055821,0.0035809,0.076472,0.010687,1.4449,0.43048,2.0451,-11.22,43.425,30.578,10.5,32320.0,-41.981,25.15,29.301,2.0,31.0,90.0,189.55,191.3,21.0,18.25,-6.9,30,0.50418,11,30
122,2,0.52643,0,1.1034,0.033358,0.8437,1.0722,0.093517,0.076978,0.51088,0.031111,0.21343,0.024883,0.82169,1.4793,0.1563,5.3981,11.299,0.08722,2.1261,0.060499,0.058961,0.081239,1.3049,6.3796,0.17742,0.74471,290.26,11.514,13.929,0.12243,0.098994,0.38046,7.7005,0.35484,0.88267,2.5847,31.862,0.040596,0.63338,0.056425,0.23303,0.16807,6.8601,1.2847,0.92996,0.19848,0.49252,0.039537,5.4522,1360.0,4.7648,0.82258,11.583,0.10693,0.19023,170.85,0.39112,0.41482,0.086013,-0.016679,-0.015556,0.0,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,26,0.21652,8,42
43,4,1.7532,0,1.7237,0.31622,0.51277,1.1895,0.4069,0.30987,0.82632,0.26584,0.64902,0.2464,0.73807,60.149,0.48723,1.0524,4.8821,0.34208,1.9492,0.068941,0.0056872,0.161,1.6116,4.587,0.39302,0.4282,1444.4,10.729,3.8387,0.17806,0.084572,0.35383,36.725,0.29746,0.83507,3.2114,73.739,0.42844,0.17358,0.057957,0.27345,0.25932,2.4414,0.77729,1.8789,1.2194,0.63599,0.61669,1.0524,2225.5,0.87886,0.60698,10.903,0.36639,0.4675,241.48,0.27987,0.37041,0.14833,0.0,0.0,0.22402,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,12,1.1255,15,44
40,3,0.3288,0,0.9857,0.084077,0.86363,0.9719,0.14862,-0.011745,0.51526,0.086507,0.61653,0.062619,0.80979,4.0857,0.13637,6.333,2.5648,0.15291,2.1316,0.033926,0.037426,0.041295,1.2002,5.4017,0.24797,0.82154,2014.0,11.183,-82.754,0.39874,0.042094,0.42331,2.6829,0.43554,0.95126,2.8345,140.36,0.10383,0.30867,0.034906,0.33451,0.17993,7.1269,0.45415,0.75793,0.46729,-0.086122,0.097353,6.333,3266.7,6.0243,0.75203,11.154,0.16875,0.241,406.07,0.18505,0.34289,0.29158,0.0,0.0,0.23179,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,29,1.5,7,50
